timestamp,time_hours,time_delta_hours,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages,stress_score,gpu0_core_temp_avg,total_power_avg,value,state,state_idx
2022-08-04 15:45:00+00:00,21075.75,0.25,36.0,0,0,63.63636363636381,420.44444444444446,0.0,0.6909090909090915,36.0,420.44444444444446,0,MaintenanceRequired,2
2022-08-04 16:00:00+00:00,21076.0,0.25,36.0,0,0,60.606060606060694,420.0,0.0,0.6818181818181821,36.0,420.0,0,MaintenanceRequired,2
2022-08-04 16:15:00+00:00,21076.25,0.25,36.0,0,0,48.484848484848634,418.22222222222223,0.0,0.645454545454546,36.0,418.22222222222223,0,MaintenanceRequired,2
2022-08-04 16:30:00+00:00,21076.5,0.25,35.666666666666664,0,0,54.545454545454476,419.1111111111111,0.0,0.6303030303030298,35.666666666666664,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 16:45:00+00:00,21076.75,0.25,35.111111111111114,0,0,57.57575757575759,419.55555555555554,0.0,0.5838383838383842,35.111111111111114,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 17:00:00+00:00,21077.0,0.25,35.08888888888889,0,0,45.454545454545524,417.77777777777777,0.0,0.5452525252525253,35.08888888888889,417.77777777777777,0,MaintenanceRequired,2
2022-08-04 17:15:00+00:00,21077.25,0.25,35.422222222222224,0,0,57.57575757575759,419.55555555555554,0.0,0.6149494949494951,35.422222222222224,419.55555555555554,0,MaintenanceRequired,2
2022-08-04 17:30:00+00:00,21077.5,0.25,35.55555555555556,0,0,51.51515151515175,418.6666666666667,0.0,0.6101010101010109,35.55555555555556,418.6666666666667,0,MaintenanceRequired,2
2022-08-04 17:45:00+00:00,21077.75,0.25,35.68888888888889,0,0,54.545454545454476,419.1111111111111,0.0,0.6325252525252524,35.68888888888889,419.1111111111111,0,MaintenanceRequired,2
2022-08-04 18:00:00+00:00,21078.0,0.25,35.53333333333333,0,0,57.57575757575759,419.55555555555554,0.0,0.6260606060606059,35.53333333333333,419.55555555555554,0,MaintenanceRequired,2
